GoodID,GoodCode,Inventory quantity,Product GID,Variant GID,Inventory Item ID
15015,ROB2-SP,59,gid://shopify/Product/8643930521799,gid://shopify/ProductVariant/46276312334535,gid://shopify/InventoryItem/48396692881607
15554,PRC1-TK-MCHH5-PVDG,410,gid://shopify/Product/8645508890823,gid://shopify/ProductVariant/46281187131591,gid://shopify/InventoryItem/48401624563911
15555,PRC1-BSK-MLKP500,28,gid://shopify/Product/8644674748615,gid://shopify/ProductVariant/46277847875783,gid://shopify/InventoryItem/48398238154951
15556,PRC1-TK-MCHSQ2PVDG,274,gid://shopify/Product/8645507711175,gid://shopify/ProductVariant/46281185755335,gid://shopify/InventoryItem/48401623187655
15557,PRC1-TK-MCHSQ2PBLK,274,gid://shopify/Product/8645507678407,gid://shopify/ProductVariant/46281185722567,gid://shopify/InventoryItem/48401623154887
15558,PRC1-TK-MCR01,24,gid://shopify/Product/8644674781383,gid://shopify/ProductVariant/46277847908551,gid://shopify/InventoryItem/48398238187719
15570,PRC1-KK-SCR3K,74,gid://shopify/Product/8645707464903,gid://shopify/ProductVariant/46281567240391,gid://shopify/InventoryItem/48402005065927
39080,MID2-70852-NEW,6,gid://shopify/Product/8645597954247,gid://shopify/ProductVariant/46281359229127,gid://shopify/InventoryItem/48401796923591
43345,RJ2-GPH436T5L,6,gid://shopify/Product/8645578817735,gid://shopify/ProductVariant/46281303392455,gid://shopify/InventoryItem/48401741086919
137279,ASL2-HN-C-35W,6,gid://shopify/Product/8643032973511,gid://shopify/ProductVariant/46272936968391,gid://shopify/InventoryItem/48393301491911
137283,ASL2-HN-DP-1,12,gid://shopify/Product/8644712759495,gid://shopify/ProductVariant/46277897879751,gid://shopify/InventoryItem/48398288158919
138385,CAS2-965340000,5,gid://shopify/Product/8643087171783,gid://shopify/ProductVariant/46273016496327,gid://shopify/InventoryItem/48393381019847
143474,ASL2-HN-DP-35-OLD,5,gid://shopify/Product/8643033170119,gid://shopify/ProductVariant/46272937164999,gid://shopify/InventoryItem/48393301688519
151458,ASL2-HN-MB35-15,10,gid://shopify/Product/8645935300807,gid://shopify/ProductVariant/46282486448327,gid://shopify/InventoryItem/48402931450055
151687,ROB2-EC0253,3,gid://shopify/Product/8643912106183,gid://shopify/ProductVariant/46276289560775,gid://shopify/InventoryItem/48396670107847
155571,PRC1-TK-KDS10,102,gid://shopify/Product/8644647649479,gid://shopify/ProductVariant/46277812191431,gid://shopify/InventoryItem/48398202470599
155572,PRC1-TK-KDS13,56,gid://shopify/Product/8644647682247,gid://shopify/ProductVariant/46277812224199,gid://shopify/InventoryItem/48398202503367
155577,PRC1-TK-KDS16,37,gid://shopify/Product/8644647747783,gid://shopify/ProductVariant/46277812289735,gid://shopify/InventoryItem/48398202568903
155579,PRC1-TK-KDS21,27,gid://shopify/Product/8644647813319,gid://shopify/ProductVariant/46277812355271,gid://shopify/InventoryItem/48398202634439
155580,PRC1-TK-KDS23,27,gid://shopify/Product/8644647846087,gid://shopify/ProductVariant/46277812388039,gid://shopify/InventoryItem/48398202667207
155820,PRC1-KK-LHD08P,54,gid://shopify/Product/8644622483655,gid://shopify/ProductVariant/46277651923143,gid://shopify/InventoryItem/48398040006855
155823,PRC1-KK-LHD10P,20,gid://shopify/Product/8644533649607,gid://shopify/ProductVariant/46277551980743,gid://shopify/InventoryItem/48397939671239
155824,PRC1-KK-LHD11P,19,gid://shopify/Product/8644622516423,gid://shopify/ProductVariant/46277651955911,gid://shopify/InventoryItem/48398040039623
155825,PRC1-KK-LHD12P,14,gid://shopify/Product/8644533715143,gid://shopify/ProductVariant/46277552046279,gid://shopify/InventoryItem/48397939736775
155826,PRC1-KK-LHD14P,23,gid://shopify/Product/8644622549191,gid://shopify/ProductVariant/46277651988679,gid://shopify/InventoryItem/48398040072391
155827,PRC1-KK-LHD16P,23,gid://shopify/Product/8644622581959,gid://shopify/ProductVariant/46277652021447,gid://shopify/InventoryItem/48398040105159
155828,PRC1-KK-LHD18P,23,gid://shopify/Product/8644622614727,gid://shopify/ProductVariant/46277652054215,gid://shopify/InventoryItem/48398040137927
157093,PRC1-KK-KTSO24,83,gid://shopify/Product/8644719640775,gid://shopify/ProductVariant/46277913051335,gid://shopify/InventoryItem/48398303330503
157094,PRC1-KK-KTSO26,90,gid://shopify/Product/8644719673543,gid://shopify/ProductVariant/46277913084103,gid://shopify/InventoryItem/48398303363271
157123,PRC1-BK-PS16,84,gid://shopify/Product/8644530471111,gid://shopify/ProductVariant/46277548671175,gid://shopify/InventoryItem/48397936361671
163059,PRC1-KK-COLE50,26,gid://shopify/Product/8644357521607,gid://shopify/ProductVariant/46277260214471,gid://shopify/InventoryItem/48397647478983
163069,PRC1-KK-FPS6,40,gid://shopify/Product/8644622319815,gid://shopify/ProductVariant/46277651726535,gid://shopify/InventoryItem/48398039679175
163071,PRC1-KK-FPS8,40,gid://shopify/Product/8644622352583,gid://shopify/ProductVariant/46277651759303,gid://shopify/InventoryItem/48398039711943
165090,PRC1-KK-RR3728,10,gid://shopify/Product/8644647026887,gid://shopify/ProductVariant/46277811568839,gid://shopify/InventoryItem/48398201848007
165091,PRC1-KK-RR4332,10,gid://shopify/Product/8644647059655,gid://shopify/ProductVariant/46277811601607,gid://shopify/InventoryItem/48398201880775
165100,PRC1-BK-PM100,4,gid://shopify/Product/8646037635271,gid://shopify/ProductVariant/46282700849351,gid://shopify/InventoryItem/48403147423943
172904,PRC1-KB-WP-I-B-18,82,gid://shopify/Product/8644684644551,gid://shopify/ProductVariant/46277859442887,gid://shopify/InventoryItem/48398249722055
172926,PRC1-KB-WP-I-B-16,8,gid://shopify/Product/8644387012807,gid://shopify/ProductVariant/46277301141703,gid://shopify/InventoryItem/48397688406215
173700,TBA2-30283L0100,12,gid://shopify/Product/8644458643655,gid://shopify/ProductVariant/46277437096135,gid://shopify/InventoryItem/48397824360647
178453,VRM2-00001,5,gid://shopify/Product/8644258988231,gid://shopify/ProductVariant/46277116166343,gid://shopify/InventoryItem/48397499826375
178698,TBA2-150CW,4,gid://shopify/Product/8645481889991,gid://shopify/ProductVariant/46281146007751,gid://shopify/InventoryItem/48401583440071
180455,ROE2-59008,8,gid://shopify/Product/8644038000839,gid://shopify/ProductVariant/46276605018311,gid://shopify/InventoryItem/48396986613959
185313,PMF2-5M500031,7,gid://shopify/Product/8643889266887,gid://shopify/ProductVariant/46276242505927,gid://shopify/InventoryItem/48396623052999
185429,PRC1-KK-KTPMC1,35,gid://shopify/Product/8644533223623,gid://shopify/ProductVariant/46277551554759,gid://shopify/InventoryItem/48397939245255
185471,PRC1-TK-MCHH1,43,gid://shopify/Product/8644718657735,gid://shopify/ProductVariant/46277910593735,gid://shopify/InventoryItem/48398300872903
201021,PRC1-TK-MCH001,741,gid://shopify/Product/8644719902919,gid://shopify/ProductVariant/46277913608391,gid://shopify/InventoryItem/48398303887559
201022,PRC1-TK-MCH001PVDG,742,gid://shopify/Product/8644719968455,gid://shopify/ProductVariant/46277913673927,gid://shopify/InventoryItem/48398303953095
201023,PRC1-TK-MCH001PBLK,742,gid://shopify/Product/8644719935687,gid://shopify/ProductVariant/46277913641159,gid://shopify/InventoryItem/48398303920327
201046,PRC1-BSK-IBD38T,14,gid://shopify/Product/8644531388615,gid://shopify/ProductVariant/46277549654215,gid://shopify/InventoryItem/48397937279175
201061,PRC1-KK-SLHSTR8,242,gid://shopify/Product/8644534927559,gid://shopify/ProductVariant/46277553619143,gid://shopify/InventoryItem/48397941309639
214417,HOU2-069029,10,gid://shopify/Product/8643737419975,gid://shopify/ProductVariant/46276017586375,gid://shopify/InventoryItem/48396396331207
219135,LTE2-00001,17,gid://shopify/Product/8643797975239,gid://shopify/ProductVariant/46276105568455,gid://shopify/InventoryItem/48396486115527
236290,HAM2-990000990,6,gid://shopify/Product/8643079602375,gid://shopify/ProductVariant/46273007222983,gid://shopify/InventoryItem/48393371746503
236656,LKK2-Z-15GW2-B,3,gid://shopify/Product/8645470781639,gid://shopify/ProductVariant/46281133031623,gid://shopify/InventoryItem/48401570463943
241261,PRC1-BK-PTWP06,218,gid://shopify/Product/8644683137223,gid://shopify/ProductVariant/46277856460999,gid://shopify/InventoryItem/48398246740167
241271,PRC1-BK-PTWP17,32,gid://shopify/Product/8644683497671,gid://shopify/ProductVariant/46277856821447,gid://shopify/InventoryItem/48398247100615
241272,PRC1-BK-PTWP18,32,gid://shopify/Product/8644683530439,gid://shopify/ProductVariant/46277857444039,gid://shopify/InventoryItem/48398247723207
241273,PRC1-BK-PTWP20,12,gid://shopify/Product/8644683595975,gid://shopify/ProductVariant/46277857509575,gid://shopify/InventoryItem/48398247788743
241274,PRC1-BK-PPT05,30,gid://shopify/Product/8644530372807,gid://shopify/ProductVariant/46277548572871,gid://shopify/InventoryItem/48397936263367
241283,PRC1-BK-PPT14,11,gid://shopify/Product/8644379410631,gid://shopify/ProductVariant/46277286461639,gid://shopify/InventoryItem/48397673726151
241309,PRC1-BSK-PPSR,3748,gid://shopify/Product/8644384489671,gid://shopify/ProductVariant/46277298618567,gid://shopify/InventoryItem/48397685883079
241312,PRC1-BSK-PPW,1461,gid://shopify/Product/8644384555207,gid://shopify/ProductVariant/46277298684103,gid://shopify/InventoryItem/48397685948615
241316,PRC1-TK-TOP1,138,gid://shopify/Product/8644648042695,gid://shopify/ProductVariant/46277812519111,gid://shopify/InventoryItem/48398202798279
241317,PRC1-TK-TOP2,138,gid://shopify/Product/8644648075463,gid://shopify/ProductVariant/46277812551879,gid://shopify/InventoryItem/48398202831047
244053,PRC1-BSK-CSR28,29,gid://shopify/Product/8644620583111,gid://shopify/ProductVariant/46277649957063,gid://shopify/InventoryItem/48398037909703
244799,PRC1-BSK-WB17K,12,gid://shopify/Product/8644389404871,gid://shopify/ProductVariant/46277303664839,gid://shopify/InventoryItem/48397690929351
244813,PRC1-TK-CR10,24,gid://shopify/Product/8644386652359,gid://shopify/ProductVariant/46277300781255,gid://shopify/InventoryItem/48397688045767
244814,PRC1-TK-CR16,24,gid://shopify/Product/8644386717895,gid://shopify/ProductVariant/46277300846791,gid://shopify/InventoryItem/48397688111303
244854,PRC1-KK-RR3325,31,gid://shopify/Product/8644646994119,gid://shopify/ProductVariant/46277811536071,gid://shopify/InventoryItem/48398201815239
246090,PRC1-TK-BSKR8,41,gid://shopify/Product/8644647518407,gid://shopify/ProductVariant/46277812060359,gid://shopify/InventoryItem/48398202339527
246091,PRC1-TK-BSK196,93,gid://shopify/Product/8645691539655,gid://shopify/ProductVariant/46281548136647,gid://shopify/InventoryItem/48401985831111
246465,LKK2-30203,4,gid://shopify/Product/8645466161351,gid://shopify/ProductVariant/46281122152647,gid://shopify/InventoryItem/48401559584967
250437,PRC1-TK-BD3,44,gid://shopify/Product/8644647289031,gid://shopify/ProductVariant/46277811830983,gid://shopify/InventoryItem/48398202110151
250443,PRC1-BK-PM060,96,gid://shopify/Product/8646037569735,gid://shopify/ProductVariant/46282700783815,gid://shopify/InventoryItem/48403147358407
250444,PRC1-BK-PM080,6,gid://shopify/Product/8646037602503,gid://shopify/ProductVariant/46282700816583,gid://shopify/InventoryItem/48403147391175
42569,PIM1-MSS-10H,3,gid://shopify/Product/8645711954119,gid://shopify/ProductVariant/46281572188359,gid://shopify/InventoryItem/48402010013895
43306,PIM1-IM-220AC,3,gid://shopify/Product/8645713297607,gid://shopify/ProductVariant/46281575596231,gid://shopify/InventoryItem/48402013421767
168916,PIM1-WH-1,8,gid://shopify/Product/8645703958727,gid://shopify/ProductVariant/46281563406535,gid://shopify/InventoryItem/48402001166535
15176,PIM2-TC22-15,6,gid://shopify/Product/8644551278791,gid://shopify/ProductVariant/46277570756807,gid://shopify/InventoryItem/48397958512839
15179,PIM2-TC22-8-6,6,gid://shopify/Product/8644551606471,gid://shopify/ProductVariant/46277571084487,gid://shopify/InventoryItem/48397958840519
15355,PIM2-30403033,3,gid://shopify/Product/8644545380551,gid://shopify/ProductVariant/46277564465351,gid://shopify/InventoryItem/48397952155847
15428,PIM2-301030009,6,gid://shopify/Product/8644544430279,gid://shopify/ProductVariant/46277563515079,gid://shopify/InventoryItem/48397951205575
15686,PIM2-905090004,5,gid://shopify/Product/8645477793991,gid://shopify/ProductVariant/46281142042823,gid://shopify/InventoryItem/48401579475143
15692,PIM2-905180012,3,gid://shopify/Product/8645478285511,gid://shopify/ProductVariant/46281142534343,gid://shopify/InventoryItem/48401579966663
15752,PIM2-912080237,3,gid://shopify/Product/8645479432391,gid://shopify/ProductVariant/46281143713991,gid://shopify/InventoryItem/48401581146311
15798,PIM2-915010041,4,gid://shopify/Product/8645479465159,gid://shopify/ProductVariant/46281143746759,gid://shopify/InventoryItem/48401581179079
15942,PIM2-70202021846L,4,gid://shopify/Product/8645574164679,gid://shopify/ProductVariant/46281291858119,gid://shopify/InventoryItem/48401729552583
22111,PIM2-302090027,3,gid://shopify/Product/8644545085639,gid://shopify/ProductVariant/46277564170439,gid://shopify/InventoryItem/48397951860935
22115,PIM2-301040128,4,gid://shopify/Product/8645871141063,gid://shopify/ProductVariant/46282247471303,gid://shopify/InventoryItem/48402692473031
22242,PIM2-909070023,8,gid://shopify/Product/8645541855431,gid://shopify/ProductVariant/46281244344519,gid://shopify/InventoryItem/48401681940679
22243,PIM2-910010065,9,gid://shopify/Product/8645604737223,gid://shopify/ProductVariant/46281374728391,gid://shopify/InventoryItem/48401812422855
22250,PIM2-302070056,6,gid://shopify/Product/8645871534279,gid://shopify/ProductVariant/46282247995591,gid://shopify/InventoryItem/48402692997319
22251,PIM2-302070057,6,gid://shopify/Product/8645573345479,gid://shopify/ProductVariant/46281289597127,gid://shopify/InventoryItem/48401727291591
30149,PIM2-TC22-11,5,gid://shopify/Product/8644763451591,gid://shopify/ProductVariant/46277968789703,gid://shopify/InventoryItem/48398359068871
30150,PIM2-TC22-13,4,gid://shopify/Product/8644763484359,gid://shopify/ProductVariant/46277968822471,gid://shopify/InventoryItem/48398359101639
43320,PIM2-302090022,3,gid://shopify/Product/8645573378247,gid://shopify/ProductVariant/46281289629895,gid://shopify/InventoryItem/48401727324359
43390,PIM2-EWB16B25B-38,8,gid://shopify/Product/8645577048263,gid://shopify/ProductVariant/46281298411719,gid://shopify/InventoryItem/48401736106183
43391,PIM2-EWB16B25B-40,8,gid://shopify/Product/8645577081031,gid://shopify/ProductVariant/46281298444487,gid://shopify/InventoryItem/48401736138951
43393,PIM2-ECM13-05,4,gid://shopify/Product/8645574885575,gid://shopify/ProductVariant/46281293463751,gid://shopify/InventoryItem/48401731158215
43394,PIM2-ECM13-09,4,gid://shopify/Product/8645574918343,gid://shopify/ProductVariant/46281293496519,gid://shopify/InventoryItem/48401731190983
43395,PIM2-ECM13-11,8,gid://shopify/Product/8710997672135,gid://shopify/ProductVariant/46576320184519,gid://shopify/InventoryItem/48702612242631
43396,PIM2-ECM13-12.1,9,gid://shopify/Product/8645575246023,gid://shopify/ProductVariant/46281293824199,gid://shopify/InventoryItem/48401731518663
43397,PIM2-ECM13-13.1,9,gid://shopify/Product/8645575311559,gid://shopify/ProductVariant/46281293889735,gid://shopify/InventoryItem/48401731584199
43399,PIM2-ECM13-TAPHANDLE,5,gid://shopify/Product/8645575934151,gid://shopify/ProductVariant/46281295397063,gid://shopify/InventoryItem/48401733091527
43400,PIM2-ECM13-TAPBODY,4,gid://shopify/Product/8645575868615,gid://shopify/ProductVariant/46281295331527,gid://shopify/InventoryItem/48401733025991
43401,PIM2-ECM13-18.2,5,gid://shopify/Product/8645575409863,gid://shopify/ProductVariant/46281294282951,gid://shopify/InventoryItem/48401731977415
43402,PIM2-ECM13-18.3,8,gid://shopify/Product/8645575442631,gid://shopify/ProductVariant/46281294905543,gid://shopify/InventoryItem/48401732600007
43403,PIM2-ECM13-20,4,gid://shopify/Product/8645575475399,gid://shopify/ProductVariant/46281294938311,gid://shopify/InventoryItem/48401732632775
43406,PIM2-ECM13-28,9,gid://shopify/Product/8645575639239,gid://shopify/ProductVariant/46281295102151,gid://shopify/InventoryItem/48401732796615
43407,PIM2-ECM13-5.1,8,gid://shopify/Product/8645872255175,gid://shopify/ProductVariant/46282250649799,gid://shopify/InventoryItem/48402695651527
43408,PIM2-ECM13-1.4,4,gid://shopify/Product/8645575049415,gid://shopify/ProductVariant/46281293627591,gid://shopify/InventoryItem/48401731322055
43409,PIM2-ECM13-1.5,4,gid://shopify/Product/8645575082183,gid://shopify/ProductVariant/46281293660359,gid://shopify/InventoryItem/48401731354823
43410,PIM2-ECM13-1.1,4,gid://shopify/Product/8710997704903,gid://shopify/ProductVariant/46576320217287,gid://shopify/InventoryItem/48702612275399
43411,PIM2-ECM13-1.2,4,gid://shopify/Product/8645574983879,gid://shopify/ProductVariant/46281293562055,gid://shopify/InventoryItem/48401731256519
43412,PIM2-ECM13-33,4,gid://shopify/Product/8645575835847,gid://shopify/ProductVariant/46281295298759,gid://shopify/InventoryItem/48401732993223
43413,PIM2-ECM13-31,4,gid://shopify/Product/8645575737543,gid://shopify/ProductVariant/46281295200455,gid://shopify/InventoryItem/48401732894919
43414,PIM2-ECM13-30,4,gid://shopify/Product/8645575704775,gid://shopify/ProductVariant/46281295167687,gid://shopify/InventoryItem/48401732862151
43416,PIM2-EWB16B25B-30,10,gid://shopify/Product/8649330032839,gid://shopify/ProductVariant/46310174654663,gid://shopify/InventoryItem/48430791229639
43417,PIM2-EWB16B25B-31,9,gid://shopify/Product/8710997737671,gid://shopify/ProductVariant/46576320348359,gid://shopify/InventoryItem/48702612406471
43418,PIM2-EWB16B-32,8,gid://shopify/Product/8645576130759,gid://shopify/ProductVariant/46281296609479,gid://shopify/InventoryItem/48401734303943
43419,PIM2-EWB25B-32,8,gid://shopify/Product/8645577310407,gid://shopify/ProductVariant/46281299263687,gid://shopify/InventoryItem/48401736958151
43423,PIM2-EWB16B25B-36,8,gid://shopify/Product/8645576917191,gid://shopify/ProductVariant/46281298280647,gid://shopify/InventoryItem/48401735975111
85233,PIM2-RF-15B,3,gid://shopify/Product/8643873538247,gid://shopify/ProductVariant/46276212949191,gid://shopify/InventoryItem/48396593496263
85240,PIM2-B-59D,3,gid://shopify/Product/8644298768583,gid://shopify/ProductVariant/46277178261703,gid://shopify/InventoryItem/48397563396295
85250,PIM2-FT-76D,3,gid://shopify/Product/8643865444551,gid://shopify/ProductVariant/46276199973063,gid://shopify/InventoryItem/48396580520135
99048,PIM2-70201101582,6,gid://shopify/Product/8645574131911,gid://shopify/ProductVariant/46281291825351,gid://shopify/InventoryItem/48401729519815
99190,PIM2-EWB16B25B-01,8,gid://shopify/Product/8645576196295,gid://shopify/ProductVariant/46281296675015,gid://shopify/InventoryItem/48401734369479
99191,PIM2-EWB16B25B-02,8,gid://shopify/Product/8645576229063,gid://shopify/ProductVariant/46281296707783,gid://shopify/InventoryItem/48401734402247
99192,PIM2-EWB16B25B-03,8,gid://shopify/Product/8645576294599,gid://shopify/ProductVariant/46281296773319,gid://shopify/InventoryItem/48401734467783
99193,PIM2-EWB16B-05,8,gid://shopify/Product/8645575966919,gid://shopify/ProductVariant/46281295724743,gid://shopify/InventoryItem/48401733419207
99194,PIM2-EWB25B-05,8,gid://shopify/Product/8645577179335,gid://shopify/ProductVariant/46281298837703,gid://shopify/InventoryItem/48401736532167
99195,PIM2-EWB16B25B-06,8,gid://shopify/Product/8645576392903,gid://shopify/ProductVariant/46281296871623,gid://shopify/InventoryItem/48401734566087
99196,PIM2-EWB16B25B-09,17,gid://shopify/Product/8645576523975,gid://shopify/ProductVariant/46281296969927,gid://shopify/InventoryItem/48401734664391
99197,PIM2-EWB16B25B-12,16,gid://shopify/Product/8645576589511,gid://shopify/ProductVariant/46281297363143,gid://shopify/InventoryItem/48401735057607
99198,PIM2-EWB16B25B-14,8,gid://shopify/Product/8645576622279,gid://shopify/ProductVariant/46281297395911,gid://shopify/InventoryItem/48401735090375
99199,PIM2-EWB16B25B-15,8,gid://shopify/Product/8645576687815,gid://shopify/ProductVariant/46281297461447,gid://shopify/InventoryItem/48401735155911
99200,PIM2-EWB16B-17,8,gid://shopify/Product/8645575999687,gid://shopify/ProductVariant/46281295757511,gid://shopify/InventoryItem/48401733451975
99201,PIM2-EWB25B-17,8,gid://shopify/Product/8645577212103,gid://shopify/ProductVariant/46281299165383,gid://shopify/InventoryItem/48401736859847
99202,PIM2-EWB16B-18,8,gid://shopify/Product/8645576065223,gid://shopify/ProductVariant/46281296412871,gid://shopify/InventoryItem/48401734107335
99203,PIM2-EWB25B-18,8,gid://shopify/Product/8645577277639,gid://shopify/ProductVariant/46281299198151,gid://shopify/InventoryItem/48401736892615
99204,PIM2-EWB16B25B-TAPHANDLE,9,gid://shopify/Product/8645577146567,gid://shopify/ProductVariant/46281298804935,gid://shopify/InventoryItem/48401736499399
99205,PIM2-EWB16B25B-TAPBODY,7,gid://shopify/Product/8645577113799,gid://shopify/ProductVariant/46281298772167,gid://shopify/InventoryItem/48401736466631
99206,PIM2-EWB16B25B-29,10,gid://shopify/Product/8649330065607,gid://shopify/ProductVariant/46310174687431,gid://shopify/InventoryItem/48430791262407
99207,PIM2-EWB16B25B-04,8,gid://shopify/Product/8645576360135,gid://shopify/ProductVariant/46281296838855,gid://shopify/InventoryItem/48401734533319
99208,PIM2-EWB16B25B-16&19,10,gid://shopify/Product/8645576720583,gid://shopify/ProductVariant/46281298084039,gid://shopify/InventoryItem/48401735778503
99209,PIM2-EWB16B25B-11,17,gid://shopify/Product/8710997770439,gid://shopify/ProductVariant/46576320381127,gid://shopify/InventoryItem/48702612439239
99234,PIM2-11023101703,5,gid://shopify/Product/8645572788423,gid://shopify/ProductVariant/46281288745159,gid://shopify/InventoryItem/48401726439623
99235,PIM2-11021501801,7,gid://shopify/Product/8645572395207,gid://shopify/ProductVariant/46281288057031,gid://shopify/InventoryItem/48401725751495
99236,PIM2-11023301546,7,gid://shopify/Product/8645572853959,gid://shopify/ProductVariant/46281289105607,gid://shopify/InventoryItem/48401726800071
99237,PIM2-11021501852,6,gid://shopify/Product/8645572460743,gid://shopify/ProductVariant/46281288122567,gid://shopify/InventoryItem/48401725817031
99258,PIM2-11014211020,5,gid://shopify/Product/8645572034759,gid://shopify/ProductVariant/46281287106759,gid://shopify/InventoryItem/48401724801223
99437,PIM2-302220059,4,gid://shopify/Product/8645871829191,gid://shopify/ProductVariant/46282249633991,gid://shopify/InventoryItem/48402694635719
99811,PIM2-11021501308-320,3,gid://shopify/Product/8645572329671,gid://shopify/ProductVariant/46281287401671,gid://shopify/InventoryItem/48401725096135
99827,PIM2-11014202023,3,gid://shopify/Product/8645572001991,gid://shopify/ProductVariant/46281287073991,gid://shopify/InventoryItem/48401724768455
99831,PIM2-11014200110,3,gid://shopify/Product/8645571969223,gid://shopify/ProductVariant/46281287041223,gid://shopify/InventoryItem/48401724735687
113801,PIM2-BD-1500-01,4,gid://shopify/Product/8644298932423,gid://shopify/ProductVariant/46277178425543,gid://shopify/InventoryItem/48397563560135
113802,PIM2-BD-1500-09,18,gid://shopify/Product/8644299227335,gid://shopify/ProductVariant/46277178720455,gid://shopify/InventoryItem/48397563855047
138203,PIM2-BD-1500-08,8,gid://shopify/Product/8710997835975,gid://shopify/ProductVariant/46576320446663,gid://shopify/InventoryItem/48702612504775
138205,PIM2-BD-1500-11,9,gid://shopify/Product/8644299292871,gid://shopify/ProductVariant/46277178785991,gid://shopify/InventoryItem/48397563920583
138418,PIM2-CF4-58MO,5,gid://shopify/Product/8644300275911,gid://shopify/ProductVariant/46277179801799,gid://shopify/InventoryItem/48397564936391
138419,PIM2-CF4-58-TC,4,gid://shopify/Product/8644300374215,gid://shopify/ProductVariant/46277179900103,gid://shopify/InventoryItem/48397565034695
141519,PIM2-BD-1500-03U,26,gid://shopify/Product/8644299030727,gid://shopify/ProductVariant/46277178523847,gid://shopify/InventoryItem/48397563658439
143469,PIM2-GDO-018,3,gid://shopify/Product/8645577375943,gid://shopify/ProductVariant/46281299329223,gid://shopify/InventoryItem/48401737023687
143470,PIM2-GDO-019,4,gid://shopify/Product/8645577441479,gid://shopify/ProductVariant/46281299394759,gid://shopify/InventoryItem/48401737089223
143471,PIM2-GDO-020,3,gid://shopify/Product/8644550590663,gid://shopify/ProductVariant/46277569708231,gid://shopify/InventoryItem/48397957464263
143590,PIM2-30402017,7,gid://shopify/Product/8644296900807,gid://shopify/ProductVariant/46277175738567,gid://shopify/InventoryItem/48397560676551
143598,PIM2-30407071,8,gid://shopify/Product/8644297294023,gid://shopify/ProductVariant/46277176721607,gid://shopify/InventoryItem/48397561659591
143599,PIM2-30407080,5,gid://shopify/Product/8644297326791,gid://shopify/ProductVariant/46277176754375,gid://shopify/InventoryItem/48397561692359
143600,PIM2-30407143,8,gid://shopify/Product/8644297359559,gid://shopify/ProductVariant/46277176787143,gid://shopify/InventoryItem/48397561725127
143604,PIM2-AUPO-BF216-1,5,gid://shopify/Product/8644298703047,gid://shopify/ProductVariant/46277178196167,gid://shopify/InventoryItem/48397563330759
143606,PIM2-CF6-82MO,3,gid://shopify/Product/8646027673799,gid://shopify/ProductVariant/46282671227079,gid://shopify/InventoryItem/48403117801671
143607,PIM2-CF6-82-STL,3,gid://shopify/Product/8643861577927,gid://shopify/ProductVariant/46276195680455,gid://shopify/InventoryItem/48396576227527
143609,PIM2-CF7-103-BOS,7,gid://shopify/Product/8643861840071,gid://shopify/ProductVariant/46276196073671,gid://shopify/InventoryItem/48396576424135
143613,PIM2-CF7-103-TC,3,gid://shopify/Product/8643862167751,gid://shopify/ProductVariant/46276196434119,gid://shopify/InventoryItem/48396576981191
143614,PIM2-CF7-MOF,10,gid://shopify/Product/8643862298823,gid://shopify/ProductVariant/46276196597959,gid://shopify/InventoryItem/48396577145031
143617,PIM2-CF-KNOB-4,4,gid://shopify/Product/8643862921415,gid://shopify/ProductVariant/46276197253319,gid://shopify/InventoryItem/48396577800391
143618,PIM2-CF-MOF,9,gid://shopify/Product/8643863019719,gid://shopify/ProductVariant/46276197384391,gid://shopify/InventoryItem/48396577931463
143619,PIM2-CF-MOS,6,gid://shopify/Product/8643863085255,gid://shopify/ProductVariant/46276197417159,gid://shopify/InventoryItem/48396577964231
143628,PIM2-EWB20-30-17,7,gid://shopify/Product/8643864920263,gid://shopify/ProductVariant/46276199416007,gid://shopify/InventoryItem/48396579963079
143634,PIM2-KSD301-C160,12,gid://shopify/Product/8643867640007,gid://shopify/ProductVariant/46276204134599,gid://shopify/InventoryItem/48396584681671
143641,PIM2-MS300SG-73,3,gid://shopify/Product/8643871342791,gid://shopify/ProductVariant/46276209606855,gid://shopify/InventoryItem/48396590153927
143687,PIM2-TC22-10,3,gid://shopify/Product/8643875733703,gid://shopify/ProductVariant/46276216258759,gid://shopify/InventoryItem/48396596805831
143693,PIM2-TC22-44,3,gid://shopify/Product/8643876159687,gid://shopify/ProductVariant/46276216750279,gid://shopify/InventoryItem/48396597297351
143694,PIM2-TC22-6,3,gid://shopify/Product/8643876225223,gid://shopify/ProductVariant/46276216815815,gid://shopify/InventoryItem/48396597362887
143697,PIM2-TC22-8-8,3,gid://shopify/Product/8643876323527,gid://shopify/ProductVariant/46276216914119,gid://shopify/InventoryItem/48396597461191
143854,PIM2-BD-1500-14,3,gid://shopify/Product/8644299391175,gid://shopify/ProductVariant/46277178884295,gid://shopify/InventoryItem/48397564018887
145993,PIM2-BD-1500-13,4,gid://shopify/Product/8644299358407,gid://shopify/ProductVariant/46277178851527,gid://shopify/InventoryItem/48397563986119
146084,PIM2-70101100528+70101103900,16,gid://shopify/Product/8645604671687,gid://shopify/ProductVariant/46281374630087,gid://shopify/InventoryItem/48401812324551
163823,PIM2-DR520-660,8,gid://shopify/Product/8645486772423,gid://shopify/ProductVariant/46281150726343,gid://shopify/InventoryItem/48401588158663
